NasDaqopen,NasDaqClose,NasdaqLow,NasdaqHigh,NasdaqVolume,Date,Open,High,Low,Volume,MarketCap,Close
3601.88,3623.48,3589.03,3589.09,1381050000.00,8/19/2013,113.38,123.06,111.77,0,1377725475,119
3596.77,3625.26,3593.14,3613.59,1308280000.00,8/20/2013,119,123.01,117.51,0,1403829641,121.21
3603.68,3630.23,3589.02,3599.79,1438510000.00,8/21/2013,121.21,124.91,119.68,0,1428698678,123.3
3614.14,3639.21,3613.93,3638.71,927400000.00,8/22/2013,123.3,123.5,120.6,0,1404437433,121.15
3659.21,3660.66,3643.86,3657.79,1499890000.00,8/23/2013,122,122,118.44,0,1374309422,118.5
3661.81,3684.22,3652.26,3657.57,1404230000.00,8/24/2013,118.51,121.39,118.02,0,1392768092,120.04
3661.81,3684.22,3652.26,3657.57,1404230000.00,8/25/2013,119.6,122.99,119.17,0,1417198897,122.11
3661.81,3684.22,3652.26,3657.57,1404230000.00,8/26/2013,122.11,122.75,119.93,0,1393847159,120.06
3616.06,3629.95,3573.57,3578.52,1640040000.00,8/27/2013,120.07,127.24,120.07,0,1469193138,126.5
3579.11,3607.36,3578.80,3593.35,1370650000.00,8/28/2013,126.48,127.32,122.62,0,1424675798,122.62
3587.07,3635.84,3587.07,3620.30,1344900000.00,8/29/2013,122.62,123.7,122.21,0,1422584866,122.39
3621.59,3621.78,3581.05,3589.87,1328320000.00,8/30/2013,122.35,135.75,120.99,0,1552288465,133.49
3622.64,3637.06,3593.62,3612.61,1628810000.00,8/31/2013,133.09,140.89,132.72,0,1574672051,135.35
3622.64,3637.06,3593.62,3612.61,1628810000.00,9/1/2013,135.14,145.81,134.81,0,1610215347,138.34
3622.64,3637.06,3593.62,3612.61,1628810000.00,9/2/2013,138.63,146.5,134.89,0,1581969854,135.85
3622.64,3637.06,3593.62,3612.61,1628810000.00,9/3/2013,135.61,138.34,133,0,1593346565,136.77
3619.05,3651.78,3612.22,3649.04,1855980000.00,9/4/2013,136.53,144.5,123.61,0,1477012118,126.74
3652.44,3665.01,3651.17,3658.78,1550180000.00,9/5/2013,126.76,131.44,121.83,0,1473965191,126.43
3672.82,3677.07,3618.77,3660.01,1647310000.00,9/6/2013,126.49,127.34,119.15,0,1389646450,119.15
3675.12,3708.42,3675.12,3706.18,1664290000.00,9/7/2013,118.89,125.94,118.46,0,1448411494,124.15
3675.12,3708.42,3675.12,3706.18,1664290000.00,9/8/2013,124.13,124.72,120.49,0,1419836072,121.66
3675.12,3708.42,3675.12,3706.18,1664290000.00,9/9/2013,121.86,129.06,119.75,0,1484085516,127.11
3724.67,3729.38,3716.44,3729.02,1842570000.00,9/10/2013,127.27,129.74,125.9,0,1470679164,125.91
3710.79,3726.59,3704.22,3725.01,1722380000.00,9/11/2013,125.89,137.83,123.27,0,1580450350,135.25
3724.53,3731.84,3713.08,3715.97,1653860000.00,9/12/2013,135.55,136.08,131.81,0,1556386219,133.13
3723.27,3724.73,3701.88,3722.18,1460190000.00,9/13/2013,132.83,137.58,132.27,0,1578699084,134.98
3755.00,3756.24,3712.47,3717.85,1542500000.00,9/14/2013,135.01,135.85,128.87,0,1512038756,129.22
3755.00,3756.24,3712.47,3717.85,1542500000.00,9/15/2013,129.4,131.44,128.26,0,1526085146,130.37
3755.00,3756.24,3712.47,3717.85,1542500000.00,9/16/2013,130.86,132.72,129.77,0,1542395098,131.72
3725.31,3747.08,3724.26,3745.70,1338800000.00,9/17/2013,131.59,132.76,124.89,0,1542278406,131.66
3751.29,3790.70,3737.69,3783.64,1828820000.00,9/18/2013,131.71,133.2,130.54,0,1540598328,131.47
3794.70,3798.16,3781.59,3789.38,1775980000.00,9/19/2013,131.37,131.77,128.45,0,1519883709,129.65
3796.28,3798.76,3774.11,3774.73,2711270000.00,9/20/2013,129.7,135.62,126.68,0,1489921944,127.04
3786.84,3787.14,3745.54,3765.29,1728620000.00,9/21/2013,126.95,128.61,126.24,0,1495101147,127.43
3786.84,3787.14,3745.54,3765.29,1728620000.00,9/22/2013,127.87,133.94,126.59,0,1515584736,129.12
3786.84,3787.14,3745.54,3765.29,1728620000.00,9/23/2013,128.98,132.73,125.66,0,1479037148,125.95
3771.60,3789.85,3753.04,3768.25,1810950000.00,9/24/2013,126.05,127.46,125.39,0,1494974356,127.25
3772.59,3782.92,3754.94,3761.10,1821790000.00,9/25/2013,127.38,129.69,127.33,0,1507033770,128.22
3774.95,3795.72,3772.80,3787.43,1817960000.00,9/26/2013,128.21,134.93,127.32,0,1509434269,128.38
3767.89,3788.35,3762.67,3781.59,1699720000.00,9/27/2013,128.94,134.74,128.49,0,1573520360,133.78
3737.60,3780.97,3734.74,3771.48,1895760000.00,9/28/2013,133.77,135.63,132.56,0,1585878762,134.78
3737.60,3780.97,3734.74,3771.48,1895760000.00,9/29/2013,134.9,140.61,134.71,0,1616584505,137.34
3737.60,3780.97,3734.74,3771.48,1895760000.00,9/30/2013,137.15,138.35,130.27,0,1566038425,133
3774.18,3817.98,3774.18,3817.98,1843320000.00,10/1/2013,132.68,134.63,131.55,0,1557001092,132.18
3793.11,3819.28,3788.45,3815.02,1792980000.00,10/2/2013,132.05,133.59,102.25,0,1344930746,114.13
3809.90,3816.96,3753.17,3774.34,1884340000.00,10/3/2013,114.45,123.63,111.82,0,1457492615,123.63
3774.72,3812.86,3773.40,3807.75,1549600000.00,10/4/2013,123.41,130.09,123.41,0,1521498787,129.01
3776.64,3800.08,3769.75,3770.38,1475990000.00,10/5/2013,128.63,130.44,128.03,0,1516777519,128.55
3776.64,3800.08,3769.75,3770.38,1475990000.00,10/6/2013,128.36,129.66,126.15,0,1522686975,129
3776.64,3800.08,3769.75,3770.38,1475990000.00,10/7/2013,129.43,130.27,126.36,0,1498859918,126.94
3772.22,3772.49,3694.15,3694.83,2087580000.00,10/8/2013,126.74,127.47,124.71,0,1488277350,126
3701.62,3702.15,3650.03,3677.78,2242700000.00,10/9/2013,125.85,131.75,125.58,0,1544249376,130.69
3721.58,3764.72,3721.11,3760.75,1902410000.00,10/10/2013,130.67,131.5,129.26,0,1543701125,130.59
3753.22,3794.37,3751.38,3791.87,1750350000.00,10/11/2013,130.75,131.81,129.64,0,1547971040,130.9
3767.49,3816.41,3766.28,3815.28,1455160000.00,10/12/2013,130.9,135.66,130.56,0,1599426131,135.19
3767.49,3816.41,3766.28,3815.28,1455160000.00,10/13/2013,135.19,138.66,134.55,0,1634968839,138.13
3767.49,3816.41,3766.28,3815.28,1455160000.00,10/14/2013,139.27,144.12,138.9,0,1664129178,140.52
3810.72,3824.44,3789.68,3794.01,1745560000.00,10/15/2013,140.77,145.39,139.13,0,1720981439,145.24
3815.00,3840.48,3814.15,3839.43,1744000000.00,10/16/2013,145.65,152.23,142.43,0,1689851848,142.55
3822.85,3863.49,3821.43,3863.15,1975140000.00,10/17/2013,142.41,147.42,142.41,0,1734327563,146.25
3893.36,3914.93,3882.06,3914.28,1943090000.00,10/18/2013,146.37,155.96,145.57,0,1850219763,155.96
3922.65,3931.45,3909.91,3920.05,1674470000.00,10/19/2013,155.91,177.48,155.7,0,2046457291,172.42
3922.65,3931.45,3909.91,3920.05,1674470000.00,10/20/2013,171.66,174.91,168.95,0,2073319140,174.61
3922.65,3931.45,3909.91,3920.05,1674470000.00,10/21/2013,174.8,184.82,174.8,0,2164518143,182.21
3935.54,3947.67,3904.06,3929.57,1890500000.00,10/22/2013,182.65,196.27,182.65,0,2302910260,193.76
3907.30,3911.64,3887.67,3907.07,1915030000.00,10/23/2013,193.36,213.62,192.38,0,2540139399,213.62
3911.61,3932.60,3907.54,3928.96,2054350000.00,10/24/2013,214.3,217.42,168.52,0,2358198593,198.23
3955.98,3961.10,3927.50,3943.36,2225780000.00,10/25/2013,197.69,198.87,168.5,0,2222012384,186.69
3942.56,3947.58,3927.09,3940.13,1904810000.00,10/26/2013,187.45,188.41,175.75,0,2111296044,177.32
3942.56,3947.58,3927.09,3940.13,1904810000.00,10/27/2013,176.6,196.44,176.6,0,2339831217,196.44
3942.56,3947.58,3927.09,3940.13,1904810000.00,10/28/2013,196.21,198.62,192.06,0,2365837416,198.55
3954.34,3957.12,3934.94,3952.34,1897380000.00,10/29/2013,198.55,204.79,198.55,0,2436241934,204.39
3962.40,3966.71,3919.14,3930.62,1923000000.00,10/30/2013,204.39,209.16,199.97,0,2384492273,199.97
3924.34,3945.04,3909.26,3919.71,2139650000.00,10/31/2013,199.83,205.18,198.85,0,2433658800,204
3932.45,3938.48,3904.20,3922.04,1949460000.00,11/1/2013,203.9,206.65,202.13,0,2460742837,206.18
3932.60,3937.50,3919.46,3936.59,1817880000.00,11/2/2013,205.81,207.76,201.65,0,2462261645,206.22
3932.60,3937.50,3919.46,3936.59,1817880000.00,11/3/2013,205.99,215.05,203.99,0,2568713111,215.05
3932.60,3937.50,3919.46,3936.59,1817880000.00,11/4/2013,214.66,231.01,213.94,0,2737659088,229.1
3925.06,3947.27,3909.63,3939.86,1934630000.00,11/5/2013,229.21,250.66,226.22,0,2931598960,245.24
3952.18,3955.97,3920.91,3931.95,2020160000.00,11/6/2013,244.78,263,244.78,0,3138994688,262.5
3935.81,3938.33,3855.07,3857.33,2303320000.00,11/7/2013,261.68,304.17,261.55,0,3545560087,296.41
3871.24,3919.23,3869.12,3919.23,1981740000.00,11/8/2013,297.85,338.66,296.93,0,4045494603,338.11
3913.64,3925.34,3904.72,3919.79,1595340000.00,11/9/2013,338.58,370.82,319.71,0,4058705857,339.11
3913.64,3925.34,3904.72,3919.79,1595340000.00,11/10/2013,348.82,350.7,277.24,0,3910613095,326.62
3913.64,3925.34,3904.72,3919.79,1595340000.00,11/11/2013,325.41,351.27,311.78,0,4101635027,342.44
3907.82,3922.27,3902.67,3919.92,1776860000.00,11/12/2013,343.06,362.81,342.8,0,4317726291,360.33
3899.38,3965.58,3899.31,3965.58,1827220000.00,11/13/2013,360.97,414.05,359.8,0,4883103453,407.37
3956.47,3975.89,3949.01,3972.74,1965350000.00,11/14/2013,406.41,425.9,395.19,0,5038817795,420.2
3978.27,3985.97,3969.22,3985.97,1899150000.00,11/15/2013,419.41,437.89,396.11,0,5013561020,417.95
3990.06,3994.97,3942.85,3949.07,1829870000.00,11/16/2013,417.28,450.26,415.57,0,5282849105,440.22
3990.06,3994.97,3942.85,3949.07,1829870000.00,11/17/2013,440.96,500.58,440.24,0,5907842064,492.11
3990.06,3994.97,3942.85,3949.07,1829870000.00,11/18/2013,496.58,703.78,494.94,0,8449069629,703.56
3945.98,3960.44,3923.47,3931.55,1747840000.00,11/19/2013,712.76,806.11,456.39,0,7022949161,584.61
3940.98,3952.08,3911.61,3921.27,1721160000.00,11/20/2013,577.98,599.65,448.45,0,7100077964,590.83
3938.11,3970.91,3936.82,3969.16,1684250000.00,11/21/2013,594.32,733.4,577.29,0,8684240726,722.43
3977.31,3991.66,3973.00,3991.65,1730280000.00,11/22/2013,724.07,780.85,668.13,0,9276681716,771.44
4004.37,4007.09,3987.16,3994.57,1795760000.00,11/23/2013,771.7,844.97,771.7,0,9597335799,797.82
4004.37,4007.09,3987.16,3994.57,1795760000.00,11/24/2013,795.63,807.36,722.87,0,9317034156,774.25
4004.37,4007.09,3987.16,3994.57,1795760000.00,11/25/2013,773.02,810.68,754.43,0,9619646225,799.11
3996.70,4026.99,3989.49,4017.75,1907680000.00,11/26/2013,805.73,928.54,800.8,0,11176110593,928.1
4026.92,4045.81,4023.65,4044.75,1477020000.00,11/27/2013,923.85,1001.96,891.68,0,12069885699,1001.96
4057.16,4069.70,4055.45,4059.89,853500000.00,11/28/2013,1003.38,1077.56,962.17,0,12435823060,1031.95
4057.16,4069.70,4055.45,4059.89,853500000.00,11/29/2013,1042.01,1146.97,1000.64,0,13646039846,1131.97
4065.66,4068.49,4040.88,4045.26,1680380000.00,11/30/2013,1129.37,1156.14,1106.61,0,13620389321,1129.43
4065.66,4068.49,4040.88,4045.26,1680380000.00,12/1/2013,1128.92,1133.08,801.82,0,11531708948,955.85
4065.66,4068.49,4040.88,4045.26,1680380000.00,12/2/2013,951.42,1055.42,938.41,0,12591271606,1043.33
4038.99,4050.08,4022.12,4037.20,1875010000.00,12/3/2013,1046.4,1096,1011.21,0,13018451838,1078.28
4020.33,4051.74,4004.76,4038.00,1886970000.00,12/4/2013,1077.58,1156.12,1070.16,0,13903428351,1151.17
4037.99,4043.71,4025.26,4033.17,1880950000.00,12/5/2013,1152.73,1154.36,897.11,0,12626914509,1045.11
4069.86,4069.86,4042.35,4062.52,1727130000.00,12/6/2013,1042.38,1042.38,829.45,0,10025645095,829.45
4073.75,4081.78,4063.50,4068.75,1717120000.00,12/7/2013,835.32,854.64,640.22,0,8442962249,698.23
4073.75,4081.78,4063.50,4068.75,1717120000.00,12/8/2013,697.31,802.51,670.88,0,9627500113,795.87
4073.75,4081.78,4063.50,4068.75,1717120000.00,12/9/2013,793.8,921.93,780.9,0,10808715488,893.19
4061.17,4074.01,4056.49,4060.49,1864860000.00,12/10/2013,892.32,997.23,892.32,0,11966951486,988.51
4061.67,4065.08,3998.92,4003.81,1923520000.00,12/11/2013,989.07,1001.58,834.23,0,10638546534,878.48
4004.75,4013.54,3993.57,3998.40,1893270000.00,12/12/2013,882.78,901.94,844.95,0,10578889955,873.26
4015.53,4017.45,3992.29,4000.98,1615340000.00,12/13/2013,874.98,941.79,860.05,0,10816819988,892.58
4019.37,4043.00,4019.14,4029.52,1943830000.00,12/14/2013,899.85,904.65,858.36,0,10578987915,872.6
4019.37,4043.00,4019.14,4029.52,1943830000.00,12/15/2013,875.29,886.16,825,0,10625517651,876.12
4019.37,4043.00,4019.14,4029.52,1943830000.00,12/16/2013,880.33,882.25,668.25,0,8565534010,705.97
4028.88,4034.69,4011.58,4023.68,1861130000.00,12/17/2013,706.37,754.83,630.88,0,8279623719,682.12
4024.67,4070.38,3979.59,4070.06,2178330000.00,12/18/2013,678.2,679.32,420.51,0,6347159168,522.7
4059.34,4063.70,4045.41,4058.14,1813050000.00,12/19/2013,519.06,707.23,502.89,0,8406397153,691.96
4064.89,4111.93,4064.73,4104.74,3510420000.00,12/20/2013,694.22,729.16,595.33,0,7599576492,625.32
4136.15,4149.31,4127.72,4148.90,1779400000.00,12/21/2013,619.9,654.27,579.17,0,7363114611,605.66
4136.15,4149.31,4127.72,4148.90,1779400000.00,12/22/2013,601.78,666.74,585.64,0,7505757423,617.18
4136.15,4149.31,4127.72,4148.90,1779400000.00,12/23/2013,613.06,680.91,611.04,0,8192487202,673.41
4150.64,4155.62,4147.15,4155.42,802270000.00,12/24/2013,672.36,684.39,645.71,0,8100042042,665.58
4164.21,4169.97,4158.59,4167.18,1180670000.00,12/25/2013,666.31,682.7,649.48,0,8305173374,682.21
4164.21,4169.97,4158.59,4167.18,1180670000.00,12/26/2013,683.94,777.75,683.94,0,9279735331,761.98
4173.36,4175.36,4153.64,4156.59,1255020000.00,12/27/2013,763.28,777.51,713.6,46862700,8955394564,735.07
4153.58,4158.73,4142.18,4154.20,1349470000.00,12/28/2013,737.98,747.06,705.35,32505800,8869918644,727.83
4153.58,4158.73,4142.18,4154.20,1349470000.00,12/29/2013,728.05,748.61,714.44,19011300,9082103621,745.05
4153.58,4158.73,4142.18,4154.20,1349470000.00,12/30/2013,741.35,766.6,740.24,20707700,9217167990,756.13
4161.51,4177.73,4160.77,4176.59,1401140000.00,12/31/2013,760.32,760.58,738.17,20897300,9191325349,754.01
4160.03,4160.96,4131.79,4143.07,1738820000.00,1/1/2014,754.97,775.35,754.97,22489400,9403308145,771.4
4160.03,4160.96,4131.79,4143.07,1738820000.00,1/2/2014,773.44,820.31,767.21,38489500,9781073921,802.39
4148.56,4152.96,4124.96,4131.91,1667480000.00,1/3/2014,802.85,834.15,789.12,37810100,9980135396,818.72
4137.03,4139.78,4103.75,4113.68,2292840000.00,1/4/2014,823.27,859.51,801.67,38005000,10477362437,859.51
4137.03,4139.78,4103.75,4113.68,2292840000.00,1/5/2014,858.55,952.4,854.52,72898496,11379660685,933.53
4137.03,4139.78,4103.75,4113.68,2292840000.00,1/6/2014,936.05,1017.12,905.71,85565696,11620533603,953.29
4128.57,4158.18,4126.48,4153.18,2278220000.00,1/7/2014,946.49,965.74,802,81311696,9808299600,802
4154.28,4171.75,4145.00,4165.61,2345220000.00,1/8/2014,795.99,870.68,776.18,74175600,10310363180,842.72
4179.04,4182.74,4142.70,4156.19,2214770000.00,1/9/2014,841.47,864.36,804.14,59998600,10365397028,846.86
4168.94,4174.68,4142.21,4174.67,2143070000.00,1/10/2014,846.69,871.19,822.6,31876800,10634081648,868.48
4167.41,4179.47,4097.99,4113.30,2322240000.00,1/11/2014,867.32,921.48,861.72,44754200,11195636164,913.95
4167.41,4179.47,4097.99,4113.30,2322240000.00,1/12/2014,919.6,928.52,851.17,39623500,10578653198,863.22
4167.41,4179.47,4097.99,4113.30,2322240000.00,1/13/2014,860.19,861.29,806.05,45580900,10312375950,841.2
4129.60,4183.84,4125.81,4183.02,2034180000.00,1/14/2014,843.17,855.69,825.66,20829800,10218535832,833.27
4196.53,4218.79,4195.98,4214.88,2101870000.00,1/15/2014,833.12,872.81,830.86,28107200,10561305975,860.9
4209.59,4219.28,4204.16,4218.69,2005850000.00,1/16/2014,860.29,866.16,835.63,19149300,10255185612,835.63
4207.82,4217.24,4187.31,4197.58,2150370000.00,1/17/2014,834.49,842.91,797.63,39031700,10000663202,814.64
4222.98,4227.93,4193.17,4225.76,2034030000.00,1/18/2014,816.07,841.49,816.07,18052700,10315662000,840
4222.98,4227.93,4193.17,4225.76,2034030000.00,1/19/2014,839.66,870.96,825.53,24365700,10699504086,870.96
4222.98,4227.93,4193.17,4225.76,2034030000.00,1/20/2014,871.39,886.39,853.87,27652700,10694453430,870.2
4222.98,4227.93,4193.17,4225.76,2034030000.00,1/21/2014,869.65,881.2,855.93,18997300,10620283205,863.91
4234.58,4246.55,4225.52,4243.00,2026910000.00,1/22/2014,867.21,870.15,837.36,18453700,10399573174,845.59
4224.36,4224.44,4192.28,4218.88,2191980000.00,1/23/2014,845.46,851.57,819.32,15607100,10113558120,822.04
4194.97,4197.93,4128.17,4128.17,2489470000.00,1/24/2014,822.43,822.43,783.58,34912000,9810138293,797.07
4132.22,4136.46,4052.63,4083.61,2398280000.00,1/25/2014,796.24,861.45,792.96,24303900,10509539619,853.61
4132.22,4136.46,4052.63,4083.61,2398280000.00,1/26/2014,853.68,897.02,844.86,32224300,10902798632,885.28
4132.22,4136.46,4052.63,4083.61,2398280000.00,1/27/2014,884.6,893,757.11,49233600,9503544085,771.39
4067.86,4099.81,4067.69,4097.96,2091180000.00,1/28/2014,774.02,832.5,766.98,44875500,10013251364,812.51
4060.61,4091.27,4044.76,4051.43,2231850000.00,1/29/2014,809.96,836.87,809.85,17984400,10182659550,826
4098.81,4135.84,4094.17,4123.13,2168410000.00,1/30/2014,826.02,830.5,799.06,29918200,10100339387,819.03
4068.63,4124.92,4067.61,4103.88,2300570000.00,1/31/2014,818.43,831.87,812.6,17107900,10238411820,829.92
4105.06,4113.55,3989.95,3996.96,2617030000.00,2/1/2014,828.61,853.52,827.11,19668700,10275202812,832.58
4105.06,4113.55,3989.95,3996.96,2617030000.00,2/2/2014,832.9,844.72,820.67,11300900,10190038654,825.37
4105.06,4113.55,3989.95,3996.96,2617030000.00,2/3/2014,824.08,826.48,807.22,13940100,10174774202,823.83
4019.44,4044.20,4004.58,4031.52,2173360000.00,2/4/2014,823.77,840.17,820.94,16609700,10229342305,827.96
4015.50,4026.28,3968.19,4011.55,2168360000.00,2/5/2014,829.96,837.32,811.91,22395100,10034436286,811.91
4022.66,4064.06,4022.17,4057.12,1942700000.00,2/6/2014,815.59,819.81,770.59,50108700,9662791119,781.55
4081.82,4126.51,4069.93,4125.86,2055850000.00,2/7/2014,783.2,783.2,654.35,113643000,8810607000,712.4
4125.12,4148.30,4122.61,4148.17,1811970000.00,2/8/2014,699.57,721.82,661.87,38742600,8337738240,673.92
4125.12,4148.30,4122.61,4148.17,1811970000.00,2/9/2014,671.46,712.27,655.25,39311400,8451228950,682.9
4125.12,4148.30,4122.61,4148.17,1811970000.00,2/10/2014,681.32,703.71,550.5,112758000,8430742782,681.03
4154.66,4198.51,4153.10,4191.05,1993950000.00,2/11/2014,683.5,712.46,636.66,72745200,8323817195,672.17
4196.85,4212.61,4190.39,4201.29,2035890000.00,2/12/2014,672.38,672.9,643.04,25367600,8073458481,651.72
4171.58,4240.67,4170.47,4240.67,2249990000.00,2/13/2014,651.08,657.99,601.91,38588100,7500376176,605.24
4237.00,4250.91,4225.75,4244.02,1881510000.00,2/14/2014,601.17,691.72,541.04,102506000,8206805878,661.99
4253.71,4277.33,4243.56,4272.78,1886210000.00,2/15/2014,660.9,661.84,632.84,26709200,8072579656,650.92
4253.71,4277.33,4243.56,4272.78,1886210000.00,2/16/2014,651.3,665.1,584.17,40061700,7650358837,616.63
4253.71,4277.33,4243.56,4272.78,1886210000.00,2/17/2014,614.23,656.95,607.31,31948400,7772386462,626.27
4253.71,4277.33,4243.56,4272.78,1886210000.00,2/18/2014,627.16,645.76,612.54,20015100,7779035355,626.6
4260.74,4274.29,4232.38,4237.95,1956720000.00,2/19/2014,625.97,631.77,618.7,13897800,7737830115,623.03
4241.46,4272.34,4226.75,4267.55,1992780000.00,2/20/2014,623.09,627.73,556.14,46905000,6909538974,556.14
4282.17,4284.85,4261.63,4263.41,2138250000.00,2/21/2014,556.88,582.96,530.47,47308100,7135603064,574.16
4273.32,4311.13,4272.11,4292.97,2161300000.00,2/22/2014,574.24,614.48,558.58,31254000,7526808473,605.42
4273.32,4311.13,4272.11,4292.97,2161300000.00,2/23/2014,606.47,639.91,599.7,31434400,7534325867,605.82
4273.32,4311.13,4272.11,4292.97,2161300000.00,2/24/2014,606.04,607.61,538.7,57893900,6796971990,546.32
4298.48,4307.51,4275.80,4287.59,2137150000.00,2/25/2014,540.24,541.38,420.41,126314000,6704461434,538.71
4300.45,4316.82,4278.54,4292.06,2108270000.00,2/26/2014,537.04,603.8,532.58,64642700,7254505067,582.69
4291.47,4322.46,4284.78,4318.93,2049160000.00,2/27/2014,581.65,594.05,566.62,25540800,7208406719,578.77
4323.52,4342.59,4275.61,4308.12,2617730000.00,2/28/2014,579.7,584.14,545.17,28076100,6843353924,549.26
4261.42,4284.15,4239.65,4277.30,2077500000.00,3/1/2014,549.92,573.38,539.29,18668100,7049084308,565.61
4261.42,4284.15,4239.65,4277.30,2077500000.00,3/2/2014,567.23,570.48,553.27,7950760,6978524072,559.79
4261.42,4284.15,4239.65,4277.30,2077500000.00,3/3/2014,562.56,702.91,560.52,96056896,8326933812,667.76
4327.85,4357.21,4327.54,4351.97,2477850000.00,3/4/2014,668.24,696.22,655.68,55344600,8317230356,666.78
4352.76,4362.50,4344.15,4357.97,2215980000.00,3/5/2014,666.24,674.28,646.28,22461900,8304000852,665.51
4368.81,4371.71,4341.00,4352.13,2136260000.00,3/6/2014,664.52,669.77,649.79,16068100,8286267327,663.86
4370.98,4371.39,4319.15,4336.22,2175560000.00,3/7/2014,664.31,665.34,616.35,34150800,7855629815,629.15
4332.62,4339.93,4307.84,4334.45,2111610000.00,3/8/2014,629.66,635.14,604.46,18654200,7712151171,617.45
4332.62,4339.93,4307.84,4334.45,2111610000.00,3/9/2014,616.31,643.95,612.35,15396500,7958687808,636.96
4332.62,4339.93,4307.84,4334.45,2111610000.00,3/10/2014,636.33,644.76,615.02,20639800,7846433315,627.79
4342.93,4354.43,4295.47,4307.19,2477780000.00,3/11/2014,627.95,638.42,618.84,11732500,7928102950,634.11
4288.60,4323.33,4270.22,4323.33,2131880000.00,3/12/2014,631.91,648.03,629.51,18621200,7905832725,632.1
4338.26,4339.90,4242.95,4260.42,2383600000.00,3/13/2014,633.62,644.2,630.85,11634900,7983960982,638.14
4250.45,4272.34,4241.94,4245.40,2196890000.00,3/14/2014,638.14,639.53,627.21,11913800,7869180480,628.8
4274.22,4301.28,4273.01,4279.95,1810410000.00,3/15/2014,629.37,639.14,627.3,4342080,7963443153,636.12
4274.22,4301.28,4273.01,4279.95,1810410000.00,3/16/2014,636.5,637.52,628.11,5277290,7903422086,631.11
4274.22,4301.28,4273.01,4279.95,1810410000.00,3/17/2014,630.92,632.68,616.85,14648200,7796513249,622.37
4286.22,4334.66,4284.11,4333.31,1962890000.00,3/18/2014,621.84,622.39,603.8,24011500,7704183118,614.83
4331.46,4334.30,4283.54,4307.60,1992750000.00,3/19/2014,613.9,622,609.1,14228900,7644702125,609.89
4297.99,4329.61,4287.41,4319.29,1847270000.00,3/20/2014,609.74,609.74,587.49,20572900,7382675346,588.77
4339.90,4344.39,4268.34,4276.79,3245740000.00,3/21/2014,588.29,604.59,561.81,38414100,7168656262,571.49
4289.49,4289.49,4190.61,4226.39,2434650000.00,3/22/2014,571.18,572.55,554.39,17360700,7090150172,565.04
4289.49,4289.49,4190.61,4226.39,2434650000.00,3/23/2014,565.76,570.24,560.88,9288400,7045871925,561.27
4289.49,4289.49,4190.61,4226.39,2434650000.00,3/24/2014,562.51,586.56,551.77,22706900,7326517067,583.41
4252.65,4274.32,4203.64,4234.27,2270760000.00,3/25/2014,585.03,585.44,572.6,14020100,7335179952,583.92
4254.98,4263.07,4173.58,4173.58,2455460000.00,3/26/2014,583.48,590.03,570.96,16401100,7298672082,580.83
4169.35,4186.13,4131.81,4151.23,2270650000.00,3/27/2014,580.26,580.56,471.24,62225400,5923615602,471.24
4163.18,4203.49,4144.69,4155.76,2029840000.00,3/28/2014,477.14,526.02,473.23,58828300,6232801684,495.67
4185.63,4212.97,4180.54,4198.99,2090850000.00,3/29/2014,501.71,504.86,489.73,11147100,6178428029,491.17
4185.63,4212.97,4180.54,4198.99,2090850000.00,3/30/2014,492.37,492.37,444.18,42958300,5791419543,460.27
4185.63,4212.97,4180.54,4198.99,2090850000.00,3/31/2014,462.3,483.02,443.36,28254000,5752294437,457
4219.87,4268.20,4218.77,4268.04,2153130000.00,4/1/2014,457,495.34,457,35685800,6023351178,478.38
4281.61,4286.09,4258.86,4276.46,2187100000.00,4/2/2014,479.14,495.05,431.27,49647600,5506313797,437.14
4282.18,4284.69,4216.57,4237.74,2067370000.00,4/3/2014,436.44,449.57,414.89,40765500,5604036051,444.72
4263.94,4267.06,4118.71,4127.73,2621270000.00,4/4/2014,445.66,454.65,429.09,22925500,5641613449,447.53
4110.92,4133.68,4052.14,4079.75,2554680000.00,4/5/2014,446.67,463.57,444.2,13404500,5824866676,461.91
4110.92,4133.68,4052.14,4079.75,2554680000.00,4/6/2014,463.4,466.32,452.97,10241400,5808861023,460.5
4110.92,4133.68,4052.14,4079.75,2554680000.00,4/7/2014,461.47,462.56,445.12,15616600,5670830650,449.42
4085.18,4120.24,4066.11,4112.99,2198900000.00,4/8/2014,447.61,457.42,446.11,10921600,5718579640,453.09
4129.63,4185.19,4121.17,4183.90,1957560000.00,4/9/2014,453.18,455.73,441.93,13204400,5589580215,442.73
4181.21,4182.61,4042.76,4054.11,2421210000.00,4/10/2014,442.26,443.37,358.73,55868300,4611917257,365.18
4015.07,4067.22,3991.64,3999.73,2264480000.00,4/11/2014,363.71,429.77,351.27,62562800,5318033925,420.95
4038.06,4050.79,3986.50,4022.69,1890480000.00,4/12/2014,420.89,439.61,415.79,19226500,5321874506,421.12
4038.06,4050.79,3986.50,4022.69,1890480000.00,4/13/2014,421.46,427.4,395.25,22493500,5234667259,414.06
4038.06,4050.79,3986.50,4022.69,1890480000.00,4/14/2014,414.83,469.75,407.37,50730200,5802302128,458.79
4032.63,4054.80,3946.03,4034.16,2413110000.00,4/15/2014,458.37,519,453.54,49561000,6522974948,515.59
